3,Page URL,Date,Location,Title of Addressee,First Name of Addressee,Last Name of Addressee,Weight,Paid, Amount Due,Notes,Transcriber's Notes
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Jno.,Kidd,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Jno.,Kidd,7:16,Y,3/3,Do.,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Thos.,Cooke,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Hugh,Roberts,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Jos.,Beddone,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,Parker & Garrett,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Joseph,Ogden,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,B & S,Shoemaker,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Wm.,Levon,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Geo.,"Mifflin, Jr.",7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,Stamper & Son,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,A.,Norris,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Saml.,Pass,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Saml.,Pass,7:16,Y,3/3,Do.,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Wm.,Vanderspiegel,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,Levy & Franks,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Saml.,Mifflin,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,O'Dowell,7:16,Y,3/3,Do.,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Wm.,Moore,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Mary,Kighlby,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,Allen & Turner,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Wm.,Edgell,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Jno.,Jennings,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Jno.,Jennings,7:16,Y,3/3,Do.,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Rich/,Hockley,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Alex.,Huston,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Saml.,Hazard,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Jos.,Trotter,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,Stamper & Bingham,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Caspar ,Wistar,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,George,Smith,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Elias,Bland,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Saml.,Rhoads,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,C.,Marshall,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Andrew,Reed,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,,Levy & Bush,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Attwood,Shute,7:16,Y,3/3,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,Mordicai,Yarnall,14:16,Y,6/2,,
334,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-334,2/22/1752,Boston,,James,Pemberton,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Joseph,Lowndes,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Wm.,Griffitts,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Wm.,Griffitts,14:16,Y,6/2,Do.,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Fra.,Richardson,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Jas,Benezet,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Isrl.,Pemberton,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Jno.,Phillips,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Wm.,Atwood,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Jon. & Jno.,Mifflin,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Jno.,Meas,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Anthony,"Morris, Jr.",14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Saml.,Howell,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,"J. & J,",Morris,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Abraham,Mitchell,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,,Fisher & Fussell,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,,Pole & Howell,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,John,Kidd,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Philip,Benezet,14:16,Y,6/2,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Abel,James,21:16,Y,9/1,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Jno.,Groves,21:16,Y,9/1,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Townsend,White,21:16,Y,9/1,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,James,Sanford,21:16,Y,9/1,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Saml.,"McCall, Jr.",28:16,Y,12,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,Boston,,Danl.,Benezet,63:16,Y,1:6:7,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,R. Island,,B & S.,Shoemaker,7,Y,2/11,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,R. Island,,Attwood,Shute,7,Y,2/11,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,R. Island,,Jas.,Pemberton,7,Y,2/11,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,R. Island,,Jno.,Mifflin,7,Y,2/11,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Anthony,Ham,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,Dr.,,Cadwallader,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Amos,Strettle,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Jos.,Simons,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Jno.,Clifton,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Chas. & A.,Stedman,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Robt.,Richardson,3,Y,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Wm.,Lawrence,3,,1/3,,
335,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-335,2/22/1752,New York,,Rebecca,Davis,3,Y,1/3,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Wallace,3,Y,1/3,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Meas,6,Y,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Meas,6,Y,2/6,Do.,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Meas,6,Y,2/6,Do.,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,James,Pemberton,6,Y,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Isrl.,"Pemberton, Jr.",6,Y,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno. & Mary,Penny,6,Y,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Wm.,Erwin,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Sarah,Carnaham,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Blair,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,James,Campbell,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Wm.,Gamble,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Henry,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Henry,Sturgeon,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,David,Morrison,6,,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Abraham,Usher,6,Y,2/6,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Abraham,Usher,6,Y,2/6,Do.,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Abraham,Usher,12,Y,5/,Do.,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Robt.,Miller,12,Y,5/,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Mary,Roberts,12,Y,5/,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Jno.,Stewart,8,,3/4,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,,Richard,Smith,10,,4/2,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/22/1752,New York,Rev.,,Muhlenberg,,Y,Paid 3 dwt.,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Governor,,Hamilton,10,Y,4:2,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Mr.,David,Thomson,10,,4:2,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Mr.,David,Thomson,10,,4:2,Do.,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Capt.,George,Carrow,5,,2:1,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Mr.,Hennevey,Manley,5,,2:1,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Capt.,,Hardgrave,5,Y,2:1,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,3/5/1752,WmBurgh,Mr.,Alex.,Hamilton,5,Y,2:1,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,York Town,Mr.,,Allen,20,Y,8-1,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,York Town,Mr.,John,Stoop,5,Y,2-1,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,York Town,Mr.,Thomas,Wells,5,Y,2-1,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,York Town,Mr.,Erasmus,Stephens,10,Y,4-2,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,York Town,Capt.,Wm.,Greenway,5,Y,2-1,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,Annapolis,Messrs.,,Greenway & Rundle,6,Y,2:6,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,Annapolis,Dockter,Thomas,Bond,3,Y,1:3,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,Annapolis,Dockter,,Thomson,,,paid,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,Annapolis,,Wm.,"Allen, Esq.",,,paid,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,Annapolis,Mr.,,Chew,6,Y,2:6,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/5/1752,Boydshole,Messrs.,Edward & John,Daugherty,4,,1-8,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,,Edward Hicks & Geo. McCall,7:16,Y,3:3,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Tho.,Lightfoot,7:16,Y,3:3,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Rees,Meredith,7:16,Y,3:3,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jane,Hutton,7:16,Y,3:3,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,,Pole & Howell,14,Y,5:10,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jno.,Mifflin,14,Y,5:10,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jno.,Mifflin,14,Y,5:10,Do.,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jno.,Mifflin,14,Y,5:10,Do.,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,James,Reynolds,8,,3:4,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,John,Mifflin,8,Y,3:4,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,,Pole & Howell,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jno.,Mifflin,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jno.,Mifflin,7,Y,2:11,Do.,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,,Pole & Howell,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Wm.,Vanderspiegel,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,John,Mifflin,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Danl.,Etter,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,Mess.,S. & T.,Smith,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Wm.,Vanderspiegel,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,John,Mifflin,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,David,Downing,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Jane,Grevill,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Wm.,Vanderspiegel,7,Y,2:11,,
337,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-337,3/7/1752,Boston,,Joannah,Condy,,Y,paid,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Benj. & Saml.,Shoemaker,14:16,Y,6:2,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Saml.,Hazard,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Saml.,Hazard,28:16,Y,12:0,Do.,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Wm.,Gardner,7,,2:11,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Benj. & S.,Shoemaker,14:16,Y,6:2,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Francis,Rawle,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,James,"Logan, junior",7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Mary,Kighly,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,Messrs.,,Strettele,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Wm.,Smith,7:16,,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Joseph,Morris,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Joshua,Crosby,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,,Levy & Franks,7:16,Y,3:3,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,Rhodeisland,,Daniel,Williams,7,Y,2:11,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Morris,Morgan,12:16,Y,5:4,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,John,Wilcocks,12:16,Y,5:4,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Nath.,Redhead,12:16,Y,5:4,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Saml.,"McCall, Jr.",9:16,Y,4:1,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,James,Pemberton,6:16,Y,2:10,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,John,Wilcocks,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Hugh,Wilson,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Robt.,Boyle,3:16,,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,Capt.,George,Smith,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Hugh,Wilson,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Hugh,Wilson,3:16,,1:7,Do.,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Joseph,Saurden,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,David,Franks,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Thomas,Vells,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Tho.,Rogers,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,Capt.,Ja.,Child,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Wm.,Greenway,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Joseph,Marriott,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Jacob,Spikes,3:16,,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Robert,Ragg,3:16,Y,1:7,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,John,Wilcocks,9,Y,3:9,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,James,Chapman,6,,2:6,,
338,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,,Hobey,6,Y,2:6,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Wm.,Rowland,6,Y,2:6,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Joseph,Richardson,6,Y,2:6,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Joseph,Richardson,6,Y,2:6,Do.,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Alexr.,Hamilton,6,Y,2:6,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Peacock,Bigger,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Edwd.,Hicks,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Thos.,Coombe,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Cornelia,Bradford,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Thos.,Lawrence,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Thos.,Burton,3,,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Saml.,McCall,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Andrew,Elliot,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Danl.,Benezet,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Joshua,Mulock,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Peter,Bard,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Glover,Hunt,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Geo.,Okill,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Augst.,Hicks,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Wm.,Forhirer,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Wm.,Coxe,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Wm.,Bingham,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Henry,Elwes,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Jno.,Inglis,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,,W. Shee & T. Harvey,3,Y,1:3,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-338,3/7/1752,New York,,Thos.,Carnan,3,Y,1:3,,
